"id","send_date","estimated_age","age_range","channel","coupon","clicked","last_step","nb_units","order_value"
115545,2019-04-05,"60","46-60","Email",2,0,"received",0,0
115546,2019-04-13,"43","31-45","SMS",4,0,"received",0,0
115547,2019-04-19,"58","46-60","SMS",2,0,"received",0,0
115548,2019-04-18,"31","31-45","SMS",2,1,"added to cart",0,0
115549,2019-04-05,"19","18-30","Email",2,0,"received",0,0
115550,2019-04-12,"39","31-45","SMS",4,0,"received",0,0
115551,2019-04-19,"44","31-45","SMS",2,0,"received",0,0
115552,2019-04-22,"30","18-30","SMS",2,0,"received",0,0
115553,2019-04-08,"36","31-45","SMS",6,0,"received",0,0
115554,2019-04-25,"40","31-45","Email",2,0,"received",0,0
115555,2019-04-28,"43","31-45","SMS",4,0,"received",0,0
115556,2019-04-09,"40","31-45","Email",4,0,"received",0,0
115557,2019-05-01,"36","31-45","SMS",4,0,"received",0,0
115558,2019-04-05,"34","31-45","Email",2,0,"received",0,0
115559,2019-04-21,"30","18-30","SMS",2,0,"received",0,0
115560,2019-04-18,"38","31-45","SMS",2,0,"received",0,0
115561,2019-04-08,"56","46-60","SMS",2,0,"received",0,0
115562,2019-04-21,"26","18-30","SMS",2,0,"received",0,0
115563,2019-04-13,"27","18-30","SMS",2,0,"received",0,0
115564,2019-04-25,"40","31-45","Email",2,0,"received",0,0
115565,2019-05-01,"36","31-45","SMS",2,0,"received",0,0
115566,2019-04-09,"38","31-45","Email",2,0,"received",0,0
115567,2019-04-07,"64","60+","SMS",2,0,"received",0,0
115568,2019-04-04,"21","18-30","SMS",2,0,"received",0,0
115569,2019-04-26,"19","18-30","Email",4,0,"received",0,0
115570,2019-04-26,"47","46-60","Email",2,0,"received",0,0
115571,2019-04-23,"35","31-45","SMS",2,0,"received",0,0
115572,2019-04-19,"34","31-45","Email",2,0,"received",0,0
115573,2019-04-05,"28","18-30","SMS",4,0,"received",0,0
115574,2019-04-11,"24","18-30","SMS",4,0,"received",0,0
115575,2019-04-03,"45","31-45","Email",2,0,"received",0,0
115576,2019-04-08,"75","60+","Email",2,0,"received",0,0
115577,2019-04-22,"27","18-30","SMS",2,0,"received",0,0
115578,2019-04-07,"33","31-45","Email",4,0,"received",0,0
115579,2019-04-05,"39","31-45","Email",2,0,"received",0,0
115580,2019-04-08,"28","18-30","SMS",2,0,"received",0,0
115581,2019-04-27,"35","31-45","SMS",2,0,"received",0,0
115582,2019-04-23,"27","18-30","SMS",4,1,"saw review",0,0
115583,2019-04-07,"61","60+","Email",2,0,"received",0,0
115584,2019-04-24,"39","31-45","SMS",6,0,"received",0,0
115585,2019-04-15,"41","31-45","Email",2,0,"received",0,0
115586,2019-04-16,"21","18-30","SMS",2,0,"received",0,0
115587,2019-04-04,"39","31-45","SMS",2,0,"received",0,0
115588,2019-04-28,"41","31-45","SMS",2,0,"received",0,0
115589,2019-04-20,"32","31-45","SMS",2,0,"received",0,0
115590,2019-04-10,"30","18-30","SMS",2,0,"received",0,0
115591,2019-04-12,"38","31-45","Email",2,0,"received",0,0
115592,2019-04-08,"49","46-60","SMS",2,0,"received",0,0
115593,2019-04-29,"24","18-30","SMS",4,0,"received",0,0
115594,2019-04-08,"20","18-30","SMS",2,1,"payment page",0,0
115595,2019-04-13,"41","31-45","Email",4,0,"received",0,0
115596,2019-04-12,"18","18-30","SMS",2,0,"received",0,0
115597,2019-04-02,"22","18-30","SMS",2,0,"received",0,0
115598,2019-05-01,"44","31-45","SMS",2,1,"added to cart",0,0
115599,2019-04-09,"38","31-45","SMS",4,0,"received",0,0
115600,2019-05-01,"31","31-45","SMS",2,0,"received",0,0
115601,2019-05-01,"42","31-45","Email",4,0,"received",0,0
115602,2019-04-07,"27","18-30","Email",4,0,"received",0,0
115603,2019-04-14,"30","18-30","SMS",2,0,"received",0,0
115604,2019-04-04,"24","18-30","Email",2,0,"received",0,0
115605,2019-04-19,"52","46-60","Email",4,0,"received",0,0
115606,2019-04-03,"19","18-30","SMS",2,0,"received",0,0
115607,2019-04-06,"33","31-45","Email",2,0,"received",0,0
115608,2019-04-10,"74","60+","Email",2,0,"received",0,0
115609,2019-04-24,"39","31-45","Email",4,0,"received",0,0
115610,2019-04-06,"60","60+","SMS",6,0,"received",0,0
115611,2019-04-24,"44","31-45","SMS",2,0,"received",0,0
115612,2019-04-28,"39","31-45","SMS",4,0,"received",0,0
115613,2019-04-26,"34","31-45","Email",2,0,"received",0,0
115614,2019-04-28,"72","60+","Email",2,0,"received",0,0
115615,2019-04-16,"74","60+","SMS",2,0,"received",0,0
115616,2019-04-09,"18","18-30","SMS",6,0,"received",0,0
115617,2019-05-01,"31","31-45","Email",2,0,"received",0,0
115618,2019-04-17,"59","46-60","Email",2,0,"received",0,0
115619,2019-04-04,"32","31-45","SMS",2,0,"received",0,0
115620,2019-04-26,"74","60+","Email",2,0,"received",0,0
115621,2019-04-07,"25","18-30","Email",6,0,"received",0,0
115622,2019-04-06,"67","60+","SMS",2,0,"received",0,0
115623,2019-04-22,"32","31-45","Email",4,0,"received",0,0
115624,2019-04-18,"29","18-30","Email",2,0,"received",0,0
115625,2019-04-11,"60","60+","SMS",4,0,"received",0,0
115626,2019-04-03,"66","60+","Email",2,0,"received",0,0
115627,2019-04-15,"37","31-45","SMS",2,1,"bounced",0,0
115628,2019-04-20,"33","31-45","Email",2,0,"received",0,0
115629,2019-04-03,"49","46-60","Email",4,0,"received",0,0
115630,2019-04-15,"33","31-45","Email",4,0,"received",0,0
115631,2019-04-27,"27","18-30","Email",6,0,"received",0,0
115632,2019-04-15,"70","60+","Email",2,0,"received",0,0
115633,2019-04-04,"36","31-45","SMS",6,0,"received",0,0
115634,2019-04-26,"32","31-45","Email",6,0,"received",0,0
115635,2019-04-30,"53","46-60","Email",2,0,"received",0,0
115636,2019-04-21,"38","31-45","Email",2,0,"received",0,0
115637,2019-04-04,"30","18-30","SMS",2,0,"received",0,0
115638,2019-04-22,"42","31-45","SMS",4,0,"received",0,0
115639,2019-04-14,"44","31-45","SMS",2,0,"received",0,0
115640,2019-04-15,"54","46-60","SMS",2,0,"received",0,0
115641,2019-04-17,"51","46-60","Email",2,0,"received",0,0
115642,2019-04-23,"25","18-30","Email",2,0,"received",0,0
115643,2019-04-22,"40","31-45","Email",2,0,"received",0,0
115644,2019-04-12,"37","31-45","Email",6,0,"received",0,0
115645,2019-04-24,"33","31-45","Email",2,0,"received",0,0
115646,2019-04-24,"27","18-30","Email",2,0,"received",0,0
115647,2019-04-30,"20","18-30","Email",2,0,"received",0,0
115648,2019-04-30,"28","18-30","SMS",6,0,"received",0,0
115649,2019-04-21,"43","31-45","Email",2,0,"received",0,0
115650,2019-04-19,"23","18-30","Email",2,0,"received",0,0
115651,2019-04-21,"48","46-60","Email",2,0,"received",0,0
115652,2019-04-26,"47","46-60","SMS",2,0,"received",0,0
115653,2019-04-05,"30","18-30","Email",2,1,"added to cart",0,0
115654,2019-04-25,"27","18-30","SMS",2,0,"received",0,0
115655,2019-04-28,"33","31-45","SMS",2,0,"received",0,0
115656,2019-04-24,"34","31-45","Email",2,0,"received",0,0
115657,2019-04-06,"44","31-45","SMS",4,0,"received",0,0
115658,2019-04-22,"58","46-60","SMS",2,0,"received",0,0
115659,2019-04-25,"18","18-30","Email",2,0,"received",0,0
115660,2019-04-16,"55","46-60","SMS",2,0,"received",0,0
115661,2019-04-23,"19","18-30","SMS",6,0,"received",0,0
115662,2019-04-27,"40","31-45","Email",2,0,"received",0,0
115663,2019-04-06,"44","31-45","Email",4,0,"received",0,0
115664,2019-04-11,"44","31-45","SMS",4,0,"received",0,0
115665,2019-04-26,"31","31-45","SMS",2,0,"received",0,0
115666,2019-04-13,"75","60+","Email",2,0,"received",0,0
115667,2019-04-21,"37","31-45","SMS",2,0,"received",0,0
115668,2019-04-27,"25","18-30","Email",2,0,"received",0,0
115669,2019-04-09,"19","18-30","SMS",6,1,"bounced",0,0
115670,2019-04-25,"23","18-30","SMS",2,0,"received",0,0
115671,2019-04-01,"42","31-45","SMS",2,1,"added to cart",0,0
115672,2019-04-27,"26","18-30","SMS",2,1,"saw review",0,0
115673,2019-04-04,"23","18-30","Email",2,0,"received",0,0
115674,2019-04-27,"60","46-60","SMS",2,0,"received",0,0
115675,2019-04-03,"64","60+","Email",2,0,"received",0,0
115676,2019-04-28,"59","46-60","SMS",2,0,"received",0,0
115677,2019-04-03,"48","46-60","Email",2,0,"received",0,0
115678,2019-04-30,"19","18-30","Email",2,0,"received",0,0
115679,2019-04-30,"44","31-45","SMS",2,1,"bounced",0,0
115680,2019-04-17,"20","18-30","Email",2,0,"received",0,0
115681,2019-04-22,"19","18-30","Email",2,0,"received",0,0
115682,2019-04-22,"46","46-60","SMS",2,0,"received",0,0
115683,2019-04-24,"24","18-30","SMS",2,0,"received",0,0
115684,2019-04-22,"27","18-30","Email",2,0,"received",0,0
115685,2019-04-01,"23","18-30","Email",4,0,"received",0,0
115686,2019-04-03,"41","31-45","Email",2,0,"received",0,0
115687,2019-04-09,"34","31-45","SMS",4,0,"received",0,0
115688,2019-04-23,"71","60+","SMS",2,1,"saw review",0,0
115689,2019-04-27,"60","60+","SMS",4,0,"received",0,0
115690,2019-04-21,"31","31-45","SMS",2,0,"received",0,0
115691,2019-04-22,"27","18-30","SMS",2,0,"received",0,0
115692,2019-04-28,"66","60+","Email",4,0,"received",0,0
115693,2019-04-14,"48","46-60","SMS",2,0,"received",0,0
115694,2019-04-17,"22","18-30","SMS",2,0,"received",0,0
115695,2019-04-11,"39","31-45","SMS",6,0,"received",0,0
115696,2019-04-20,"32","31-45","SMS",4,0,"received",0,0
115697,2019-04-02,"59","46-60","Email",2,0,"received",0,0
115698,2019-04-07,"38","31-45","Email",2,0,"received",0,0
115699,2019-04-27,"33","31-45","SMS",6,0,"received",0,0
115700,2019-04-25,"40","31-45","SMS",2,0,"received",0,0
115701,2019-04-25,"43","31-45","SMS",2,0,"received",0,0
115702,2019-04-15,"40","31-45","Email",2,1,"saw review",0,0
115703,2019-04-21,"53","46-60","Email",2,0,"received",0,0
115704,2019-04-12,"46","46-60","Email",2,0,"received",0,0
115705,2019-04-15,"41","31-45","Email",2,0,"received",0,0
115706,2019-04-30,"41","31-45","SMS",4,0,"received",0,0
115707,2019-04-01,"30","18-30","SMS",2,0,"received",0,0
115708,2019-04-16,"48","46-60","SMS",4,1,"added to cart",0,0
115709,2019-04-04,"21","18-30","SMS",4,0,"received",0,0
115710,2019-04-01,"18","18-30","SMS",4,0,"received",0,0
115711,2019-04-08,"25","18-30","SMS",2,0,"received",0,0
115712,2019-04-28,"45","31-45","SMS",6,1,"saw review",0,0
115713,2019-04-16,"70","60+","SMS",2,0,"received",0,0
115714,2019-04-29,"34","31-45","SMS",4,0,"received",0,0
115715,2019-04-26,"19","18-30","Email",2,0,"received",0,0
115716,2019-04-09,"35","31-45","SMS",4,0,"received",0,0
115717,2019-04-07,"41","31-45","SMS",4,0,"received",0,0
115718,2019-04-28,"30","18-30","SMS",4,0,"received",0,0
115719,2019-04-23,"34","31-45","Email",2,0,"received",0,0
115720,2019-04-27,"40","31-45","Email",2,0,"received",0,0
115721,2019-04-09,"33","31-45","Email",2,0,"received",0,0
115722,2019-04-02,"34","31-45","Email",2,0,"received",0,0
115723,2019-04-28,"34","31-45","Email",2,0,"received",0,0
115724,2019-04-21,"71","60+","SMS",2,0,"received",0,0
115725,2019-04-03,"40","31-45","SMS",2,0,"received",0,0
115726,2019-04-13,"22","18-30","Email",2,0,"received",0,0
115727,2019-04-11,"24","18-30","Email",2,0,"received",0,0
115728,2019-04-05,"29","18-30","Email",2,0,"received",0,0
115729,2019-04-29,"27","18-30","SMS",4,0,"received",0,0
115730,2019-04-07,"41","31-45","SMS",2,0,"received",0,0
115731,2019-04-30,"21","18-30","SMS",2,0,"received",0,0
115732,2019-04-05,"60","46-60","SMS",6,0,"received",0,0
115733,2019-04-30,"60","46-60","Email",4,0,"received",0,0
115734,2019-04-16,"45","31-45","SMS",2,0,"received",0,0
115735,2019-04-03,"65","60+","Email",4,0,"received",0,0
115736,2019-04-13,"43","31-45","SMS",2,0,"received",0,0
115737,2019-04-03,"22","18-30","SMS",2,0,"received",0,0
115738,2019-04-29,"58","46-60","SMS",2,0,"received",0,0
115739,2019-04-09,"41","31-45","SMS",2,0,"received",0,0
115740,2019-04-01,"18","18-30","SMS",2,0,"received",0,0
115741,2019-04-14,"44","31-45","SMS",2,0,"received",0,0
115742,2019-04-01,"59","46-60","Email",4,1,"saw review",0,0
115743,2019-04-29,"43","31-45","SMS",4,0,"received",0,0
115744,2019-04-01,"65","60+","Email",6,0,"received",0,0
115745,2019-04-08,"41","31-45","Email",4,0,"received",0,0
115746,2019-04-23,"45","31-45","Email",4,0,"received",0,0
115747,2019-04-18,"34","31-45","SMS",2,0,"received",0,0
115748,2019-04-02,"48","46-60","Email",2,0,"received",0,0
115749,2019-04-24,"24","18-30","SMS",4,0,"received",0,0
115750,2019-04-02,"44","31-45","Email",2,0,"received",0,0
115751,2019-04-13,"28","18-30","SMS",2,0,"received",0,0
115752,2019-04-12,"72","60+","Email",6,0,"received",0,0
115753,2019-04-17,"55","46-60","Email",4,0,"received",0,0
115754,2019-04-16,"42","31-45","Email",4,0,"received",0,0
115755,2019-04-21,"34","31-45","Email",2,0,"received",0,0
115756,2019-04-03,"63","60+","SMS",2,0,"received",0,0
115757,2019-04-11,"39","31-45","Email",2,0,"received",0,0
115758,2019-04-10,"42","31-45","Email",2,1,"saw review",0,0
115759,2019-05-01,"27","18-30","SMS",2,0,"received",0,0
115760,2019-04-06,"50","46-60","Email",4,0,"received",0,0
115761,2019-04-25,"55","46-60","Email",2,0,"received",0,0
115762,2019-04-16,"26","18-30","SMS",4,0,"received",0,0
115763,2019-04-29,"36","31-45","SMS",4,0,"received",0,0
115764,2019-04-21,"57","46-60","Email",2,0,"received",0,0
115765,2019-04-02,"29","18-30","SMS",4,0,"received",0,0
115766,2019-04-13,"39","31-45","SMS",2,1,"added to cart",0,0
115767,2019-04-16,"35","31-45","SMS",6,0,"received",0,0
115768,2019-04-16,"52","46-60","SMS",2,0,"received",0,0
115769,2019-04-03,"23","18-30","SMS",2,0,"received",0,0
115770,2019-04-25,"29","18-30","Email",4,0,"received",0,0
115771,2019-04-24,"28","18-30","Email",2,0,"received",0,0
115772,2019-04-24,"34","31-45","Email",2,0,"received",0,0
115773,2019-04-02,"43","31-45","SMS",6,0,"received",0,0
115774,2019-04-08,"19","18-30","SMS",2,0,"received",0,0
115775,2019-04-05,"28","18-30","SMS",2,1,"bounced",0,0
115776,2019-04-22,"42","31-45","SMS",2,0,"received",0,0
115777,2019-05-01,"30","18-30","SMS",2,0,"received",0,0
115778,2019-04-11,"52","46-60","Email",6,0,"received",0,0
115779,2019-04-14,"41","31-45","SMS",2,0,"received",0,0
115780,2019-04-06,"45","31-45","Email",2,0,"received",0,0
115781,2019-04-22,"34","31-45","Email",4,0,"received",0,0
115782,2019-04-17,"74","60+","SMS",2,0,"received",0,0
115783,2019-04-08,"34","31-45","SMS",4,0,"received",0,0
115784,2019-04-14,"55","46-60","SMS",2,0,"received",0,0
115785,2019-04-18,"33","31-45","Email",2,0,"received",0,0
115786,2019-04-21,"26","18-30","Email",2,0,"received",0,0
115787,2019-04-11,"33","31-45","SMS",2,0,"received",0,0
115788,2019-04-01,"45","31-45","Email",2,0,"received",0,0
115789,2019-05-01,"71","60+","SMS",2,1,"payment page",0,0
115790,2019-04-08,"20","18-30","SMS",2,0,"received",0,0
115791,2019-04-13,"29","18-30","SMS",2,1,"purchased",3,114
115792,2019-04-23,"59","46-60","SMS",2,0,"received",0,0
115793,2019-04-16,"60","46-60","Email",2,0,"received",0,0
115794,2019-04-30,"21","18-30","SMS",2,0,"received",0,0
115795,2019-04-08,"43","31-45","SMS",2,0,"received",0,0
115796,2019-04-27,"31","31-45","SMS",2,0,"received",0,0
115797,2019-04-07,"43","31-45","SMS",2,0,"received",0,0
115798,2019-04-29,"19","18-30","Email",2,0,"received",0,0
115799,2019-05-01,"43","31-45","SMS",2,0,"received",0,0
115800,2019-04-10,"27","18-30","SMS",4,0,"received",0,0
115801,2019-04-21,"39","31-45","SMS",2,0,"received",0,0
115802,2019-04-24,"21","18-30","Email",4,0,"received",0,0
115803,2019-04-05,"35","31-45","SMS",2,0,"received",0,0
115804,2019-04-30,"60","46-60","SMS",6,0,"received",0,0
115805,2019-04-06,"35","31-45","SMS",4,0,"received",0,0
115806,2019-04-04,"29","18-30","SMS",2,0,"received",0,0
115807,2019-04-13,"36","31-45","SMS",4,0,"received",0,0
115808,2019-04-16,"20","18-30","SMS",2,0,"received",0,0
115809,2019-04-21,"56","46-60","SMS",2,0,"received",0,0
115810,2019-04-16,"40","31-45","SMS",2,0,"received",0,0
115811,2019-04-18,"26","18-30","Email",2,0,"received",0,0
115812,2019-04-11,"39","31-45","SMS",2,0,"received",0,0
115813,2019-04-25,"58","46-60","SMS",2,1,"bounced",0,0
115814,2019-04-17,"30","18-30","Email",4,0,"received",0,0
115815,2019-04-06,"45","31-45","SMS",4,0,"received",0,0
115816,2019-05-01,"40","31-45","SMS",4,0,"received",0,0
115817,2019-04-15,"30","18-30","SMS",2,0,"received",0,0
115818,2019-04-25,"51","46-60","SMS",4,0,"received",0,0
115819,2019-04-23,"26","18-30","SMS",4,0,"received",0,0
115820,2019-04-02,"31","31-45","SMS",2,0,"received",0,0
115821,2019-04-16,"31","31-45","SMS",2,0,"received",0,0
115822,2019-04-10,"19","18-30","SMS",2,0,"received",0,0
115823,2019-04-09,"69","60+","SMS",2,0,"received",0,0
115824,2019-04-19,"37","31-45","SMS",6,0,"received",0,0
115825,2019-04-27,"57","46-60","SMS",2,0,"received",0,0
115826,2019-04-06,"35","31-45","SMS",2,0,"received",0,0
115827,2019-04-27,"60","60+","SMS",4,0,"received",0,0
115828,2019-04-20,"32","31-45","Email",6,0,"received",0,0
115829,2019-04-01,"18","18-30","SMS",4,0,"received",0,0
115830,2019-04-30,"40","31-45","Email",2,0,"received",0,0
115831,2019-04-08,"30","18-30","Email",2,0,"received",0,0
115832,2019-04-14,"38","31-45","Email",2,0,"received",0,0
115833,2019-04-20,"40","31-45","SMS",2,0,"received",0,0
115834,2019-04-30,"33","31-45","SMS",2,0,"received",0,0
115835,2019-04-03,"34","31-45","Email",2,0,"received",0,0
115836,2019-04-13,"20","18-30","SMS",2,0,"received",0,0
115837,2019-04-18,"40","31-45","Email",6,0,"received",0,0
115838,2019-04-29,"47","46-60","Email",6,0,"received",0,0
115839,2019-04-06,"54","46-60","SMS",2,0,"received",0,0
115840,2019-04-23,"57","46-60","SMS",2,0,"received",0,0
115841,2019-04-08,"34","31-45","Email",2,0,"received",0,0
115842,2019-04-09,"21","18-30","SMS",2,0,"received",0,0
115843,2019-04-02,"29","18-30","SMS",2,0,"received",0,0
115844,2019-04-25,"34","31-45","SMS",6,0,"received",0,0
115845,2019-04-20,"38","31-45","SMS",2,0,"received",0,0
115846,2019-04-28,"37","31-45","SMS",2,0,"received",0,0
115847,2019-04-24,"20","18-30","SMS",2,0,"received",0,0
115848,2019-04-22,"22","18-30","SMS",2,0,"received",0,0
115849,2019-04-02,"21","18-30","SMS",2,0,"received",0,0
115850,2019-04-07,"43","31-45","Email",2,0,"received",0,0
115851,2019-04-27,"37","31-45","SMS",6,0,"received",0,0
115852,2019-04-29,"54","46-60","SMS",2,0,"received",0,0
115853,2019-04-18,"41","31-45","SMS",6,0,"received",0,0
115854,2019-04-17,"57","46-60","Email",4,0,"received",0,0
115855,2019-04-15,"30","18-30","SMS",2,0,"received",0,0
115856,2019-04-16,"60","46-60","SMS",2,0,"received",0,0
115857,2019-04-08,"24","18-30","Email",2,0,"received",0,0
115858,2019-05-01,"21","18-30","SMS",2,0,"received",0,0
115859,2019-04-08,"68","60+","SMS",2,0,"received",0,0
115860,2019-04-14,"18","18-30","Email",2,0,"received",0,0
115861,2019-04-28,"43","31-45","SMS",2,0,"received",0,0
115862,2019-04-09,"41","31-45","Email",2,0,"received",0,0
115863,2019-04-12,"19","18-30","SMS",2,0,"received",0,0
115864,2019-04-01,"31","31-45","SMS",2,0,"received",0,0
115865,2019-04-04,"38","31-45","SMS",6,0,"received",0,0
115866,2019-04-23,"60","46-60","SMS",2,0,"received",0,0
115867,2019-05-01,"24","18-30","SMS",2,0,"received",0,0
115868,2019-04-28,"46","46-60","SMS",4,0,"received",0,0
115869,2019-04-20,"30","18-30","Email",2,0,"received",0,0
115870,2019-04-28,"44","31-45","SMS",2,0,"received",0,0
115871,2019-04-13,"32","31-45","Email",2,0,"received",0,0
115872,2019-04-15,"43","31-45","Email",2,0,"received",0,0
115873,2019-04-26,"41","31-45","SMS",2,0,"received",0,0
115874,2019-04-05,"34","31-45","Email",2,0,"received",0,0
115875,2019-04-07,"60","60+","Email",4,0,"received",0,0
115876,2019-04-28,"24","18-30","SMS",4,0,"received",0,0
115877,2019-04-05,"18","18-30","SMS",2,0,"received",0,0
115878,2019-04-08,"36","31-45","Email",2,0,"received",0,0
115879,2019-04-04,"49","46-60","SMS",4,0,"received",0,0
115880,2019-04-05,"21","18-30","SMS",6,1,"added to cart",0,0
115881,2019-05-01,"21","18-30","Email",6,0,"received",0,0
115882,2019-04-28,"40","31-45","Email",2,0,"received",0,0
115883,2019-04-30,"42","31-45","SMS",2,0,"received",0,0
115884,2019-04-19,"26","18-30","Email",6,0,"received",0,0
115885,2019-04-23,"42","31-45","Email",2,0,"received",0,0
115886,2019-04-19,"30","18-30","Email",6,0,"received",0,0
115887,2019-04-28,"24","18-30","SMS",2,0,"received",0,0
115888,2019-04-25,"49","46-60","Email",2,0,"received",0,0
115889,2019-04-18,"40","31-45","Email",4,0,"received",0,0
115890,2019-04-08,"41","31-45","SMS",2,0,"received",0,0
115891,2019-04-20,"31","31-45","SMS",2,0,"received",0,0
115892,2019-04-11,"55","46-60","SMS",2,0,"received",0,0
115893,2019-04-30,"25","18-30","Email",6,0,"received",0,0
115894,2019-04-20,"31","31-45","Email",2,1,"saw review",0,0
115895,2019-04-23,"32","31-45","SMS",2,0,"received",0,0
